phone,gmaps_url,company,rating,category,latitude,longitude,updatedAt
61412624309,https://www.google.ca/maps/place/Housedoctor+Handyman+and+Fence+Repair/data=!4m7!3m6!1s0x6ad641d3dca1786f:0x5e2e8612888414b7!8m2!3d-37.8596814!4d145.0616442!16s%2Fg%2F1q67j6_ps!19sChIJb3ih3NNB1moRtxSEiBKGLl4?authuser=0&hl=en&rclk=1,Housedoctor Handyman and Fence Repair,5,Fence contractor,-37.8596814,145.0616442,12/10/2023 12:52
61412630659,https://www.google.ca/maps/place/Five+Islands+Fencing/data=!4m7!3m6!1s0x6b131702559cf777:0xb0f98088746253f0!8m2!3d-34.478279!4d150.8935134!16s%2Fg%2F11h0fyt04f!19sChIJd_ecVQIXE2sR8FNidIiA-bA?authuser=0&hl=en&rclk=1,Five Islands Fencing,5,Fence contractor,-34.478279,150.8935134,24/02/2024 18:38
61412630692,https://www.google.ca/maps/place/Kenyon+Fences+Pty+Ltd/data=!4m7!3m6!1s0x4c5d6e0009bfcffd:0xdc7e10ff6088924d!8m2!3d-37.7324251!4d145.0571805!16s%2Fg%2F11ssv9mbhg!19sChIJ_c-_CQBuXUwRTZKIYP8Qftw?authuser=0&hl=en&rclk=1,Kenyon Fences Pty Ltd,5,Fence contractor,-37.7324251,145.0571805,24/02/2024 21:08
61412630905,https://www.google.ca/maps/place/Specific+Steel+-+Fencing+and+All+Steel+Work/data=!4m7!3m6!1s0x6ad661984e51ef8d:0x6c09db95c6b8440e!8m2!3d-37.8346563!4d144.6814722!16s%2Fg%2F11g0h_wvlh!19sChIJje9RTphh1moRDkS4xpXbCWw?authuser=0&hl=en&rclk=1,Specific Steel - Fencing and All Steel Work,,Steel fabricator,-37.8346563,144.6814722,25/02/2024 2:01
61412661800,https://www.google.ca/maps/place/Lake+Haven+Fencing+%26+Gates/data=!4m7!3m6!1s0x6b72d92268c300a9:0xc1692121870f901d!8m2!3d-33.2115757!4d151.52681!16s%2Fg%2F11g4dbpvst!19sChIJqQDDaCLZcmsRHZAPhyEhacE?authuser=0&hl=en&rclk=1,Lake Haven Fencing & Gates,4.7,Fence contractor,-33.2115757,151.52681,24/02/2024 21:18
61412686704,https://www.google.ca/maps/place/Premier+Picket+Fencing/data=!4m7!3m6!1s0x6ad645e00fdf0719:0x450a7ad622a3340a!8m2!3d-37.6604036!4d144.9577777!16s%2Fg%2F11c0rpbmx4!19sChIJGQffD-BF1moRCjSjItZ6CkU?authuser=0&hl=en&rclk=1,Premier Picket Fencing,5,Fence supply store,-37.6604036,144.9577777,25/02/2024 0:01
61412696767,https://www.google.ca/maps/place/Palisade+Security+Fence+Manufacturers/data=!4m7!3m6!1s0x6b916763247824cf:0x88256beae29b581c!8m2!3d-27.5329076!4d153.2065639!16s%2Fg%2F11bt_h31fm!19sChIJzyR4JGNnkWsRHFib4uprJYg?authuser=0&hl=en&rclk=1,Palisade Security Fence Manufacturers,3.5,Fence contractor,-27.5329076,153.2065639,24/02/2024 23:33
61412711799,https://www.google.ca/maps/place/Coolum+Coastal+Fencing/data=!4m7!3m6!1s0x6b93786c604b1401:0x89d59b0d86fa360a!8m2!3d-25.1516428!4d151.820217!16s%2Fg%2F11gc3x_xvj!19sChIJARRLYGx4k2sRCjb6hg2b1Yk?authuser=0&hl=en&rclk=1,Coolum Coastal Fencing,,Fence contractor,-25.1516428,151.820217,24/02/2024 16:47
61412715910,https://www.google.ca/maps/place/Ozie+Fencing+Pty+Ltd/data=!4m7!3m6!1s0x60aff598285a79dd:0x388c4b7763323473!8m2!3d-37.9725665!4d145.0531353!16s%2Fg%2F11n_yfdj1n!19sChIJ3XlaKJj1r2ARczQyY3dLjDg?authuser=0&hl=en&rclk=1,Ozie Fencing Pty Ltd,3,Construction company,-37.9725665,145.0531353,24/02/2024 23:24
61412731206,https://www.google.ca/maps/place/Oasis+Fencing/data=!4m7!3m6!1s0x6ad60b09544f3567:0xfbad94506d98cfe9!8m2!3d-38.1231541!4d145.1570516!16s%2Fg%2F11sk7_jzxr!19sChIJZzVPVAkL1moR6c-YbVCUrfs?authuser=0&hl=en&rclk=1,Oasis Fencing,5,Fence contractor,-38.1231541,145.1570516,24/02/2024 23:09
61412731662,https://www.google.ca/maps/place/Bell+Earth+Works+and+Rural+Fencing/data=!4m7!3m6!1s0x6ad627fb1d21d5e3:0x6b0cfb76b827ffa!8m2!3d-37.890384!4d145.405254!16s%2Fg%2F11fd4qz3ys!19sChIJ49UhHfsn1moR-n-Ca7fPsAY?authuser=0&hl=en&rclk=1,Bell Earth Works and Rural Fencing,4.2,Earth works company,-37.890384,145.405254,24/02/2024 15:02
61412763211,https://www.google.ca/maps/place/Budget+Fencing+%26+Timber/data=!4m7!3m6!1s0x2f84110c2aba6ea3:0x2e09a7640a5fe43b!8m2!3d-27.9542216!4d153.3693614!16s%2Fg%2F11ss8w3v2y!19sChIJo266KgwRhC8RO-RfCmSnCS4?authuser=0&hl=en&rclk=1,Budget Fencing & Timber,5,Fence contractor,-27.9542216,153.3693614,24/02/2024 15:42
61412772796,https://www.google.ca/maps/place/John+Stark+Fencing/data=!4m7!3m6!1s0x2b89d38b42d139:0xedda21fdeae4003c!8m2!3d-26.5151214!4d152.9414635!16s%2Fg%2F11t4_brnkd!19sChIJOdFCi9OJKwARPADk6v0h2u0?authuser=0&hl=en&rclk=1,John Stark Fencing,,Fence contractor,-26.5151214,152.9414635,24/02/2024 20:55
61412822312,https://www.google.ca/maps/place/BSD+Projects/data=!4m7!3m6!1s0x6ad648899d89f6c9:0x706ac09b5ea066b8!8m2!3d-37.6955818!4d145.1054697!16s%2Fg%2F11c4bf2_ys!19sChIJyfaJnYlI1moRuGagXpvAanA?authuser=0&hl=en&rclk=1,BSD Projects,,Fence contractor,-37.6955818,145.1054697,24/02/2024 13:59
61412824000,https://www.google.ca/maps/place/Sovereign+Pickets+Fencing+and+Gates/data=!4m7!3m6!1s0x6ad66a6046967e31:0x4222e13ff397e61!8m2!3d-37.891678!4d145.091862!16s%2Fg%2F1vjdq64v!19sChIJMX6WRmBq1moRYX45_xMuIgQ?authuser=0&hl=en&rclk=1,Sovereign Pickets Fencing and Gates,4.4,Fence contractor,-37.891678,145.091862,25/02/2024 1:58
61412836456,https://www.google.ca/maps/place/Stephen+Carter+Fencing/data=!4m7!3m6!1s0x6ad6098e2911b7db:0x633da79096e03377!8m2!3d-38.1968031!4d145.2370486!16s%2Fg%2F11b7r_qxy6!19sChIJ27cRKY4J1moRdzPglpCnPWM?authuser=0&hl=en&rclk=1,Stephen Carter Fencing,5,Fence contractor,-38.1968031,145.2370486,25/02/2024 2:16
61412859319,https://www.google.ca/maps/place/Mountain+Vale+Fencing/data=!4m7!3m6!1s0x6ad62545344ca4cd:0x436b8f2f49981b27!8m2!3d-37.7500672!4d145.3495286!16s%2Fg%2F1tk4r8yh!19sChIJzaRMNEUl1moRJxuYSS-Pa0M?authuser=0&hl=en&rclk=1,Mountain Vale Fencing,4.2,Builder,-37.7500672,145.3495286,24/02/2024 22:31
61412887742,https://www.google.ca/maps/place/RGB+Bricklaying+-+Fences+%26+Retaining+Walls/data=!4m7!3m6!1s0x6b9115126d6c1dd1:0x3046ffa757d072c4!8m2!3d-27.875965!4d152.9633602!16s%2Fg%2F11c5xv0l0_!19sChIJ0R1sbRIVkWsRxHLQV6f_RjA?authuser=0&hl=en&rclk=1,RGB Bricklaying - Fences & Retaining Walls,3.7,Bricklayer,-27.875965,152.9633602,25/02/2024 0:24
61412928206,https://www.google.ca/maps/place/Beachside+Fencing/data=!4m7!3m6!1s0x6ad66d1d33910c51:0x134305e91221d259!8m2!3d-37.9895512!4d145.0925833!16s%2Fg%2F11j4rmwk0f!19sChIJUQyRMx1t1moRWdIhEukFQxM?authuser=0&hl=en&rclk=1,Beachside Fencing,4.9,Fence contractor,-37.9895512,145.0925833,24/02/2024 14:59
61412953922,https://www.google.ca/maps/place/Oxley+Landscaping+%7C+Gardening+%7C+Weed+Control+%7C+Fencing+%7C+Decking+%7C+Pergola+%7C+Paving+%7C+Lawn+care+Morwell/data=!4m7!3m6!1s0xae37813f2a6cf049:0xc62a37e63db9fa94!8m2!3d-38.2061909!4d146.3934859!16s%2Fg%2F11k4spl1dt!19sChIJSfBsKj-BN64RlPq5PeY3KsY?authuser=0&hl=en&rclk=1,Oxley Landscaping | Gardening | Weed Control | Fencing | Decking | Pergola | Paving | Lawn care Morwell,,Landscaper,-38.2061909,146.3934859,24/02/2024 23:20
61412982312,https://www.google.ca/maps/place/Gates+N+Automation+Pty+Ltd/data=!4m7!3m6!1s0x6b12950acc549e05:0xfe47027f030c54eb!8m2!3d-33.8884763!4d150.8660469!16s%2Fg%2F11lgj356cd!19sChIJBZ5UzAqVEmsR61QMA38CR_4?authuser=0&hl=en&rclk=1,Gates N Automation Pty Ltd,3.3,Fence contractor,-33.8884763,150.8660469,24/02/2024 19:04
61412990272,https://www.google.ca/maps/place/Casey+Cardinia+Pool+Fencing/data=!4m7!3m6!1s0x6dfdb7671ef19c41:0xba2fbc322cd55ec2!8m2!3d-38.0925244!4d145.333535!16s%2Fg%2F11sq59dblb!19sChIJQZzxHme3_W0Rwl7VLDK8L7o?authuser=0&hl=en&rclk=1,Casey Cardinia Pool Fencing,,Fence contractor,-38.0925244,145.333535,24/02/2024 16:08
61413004466,https://www.google.ca/maps/place/Pink+Fence+-+Melbourne/data=!4m7!3m6!1s0x6ad66718257a9537:0x776e5c5733282785!8m2!3d-37.8325228!4d144.7987502!16s%2Fg%2F11lgt_jtkj!19sChIJN5V6JRhn1moRhScoM1dcbnc?authuser=0&hl=en&rclk=1,Pink Fence - Melbourne,3.2,Building equipment hire service,-37.8325228,144.7987502,24/02/2024 23:47
61413018318,https://www.google.ca/maps/place/Jim%27s+Fencing+Canberra/data=!4m7!3m6!1s0x6b1649347d662e9f:0xcd5829a3f65901d3!8m2!3d-35.3214788!4d149.1350572!16s%2Fg%2F11h27lw87b!19sChIJny5mfTRJFmsR0wFZ9qMpWM0?authuser=0&hl=en&rclk=1,Jim's Fencing Canberra,4,Fence contractor,-35.3214788,149.1350572,24/02/2024 20:40
61413032379,https://www.google.ca/maps/place/Not+Brick+Systems/data=!4m7!3m6!1s0x6ad5b5399a2ec609:0xdbe35198d4914d7f!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F12m941ph4!19sChIJCcYumjm11WoRf02R1JhR49s?authuser=0&hl=en&rclk=1,Not Brick Systems,1,Fence contractor,-32.205415,136.1073692,24/02/2024 23:06
61413036700,https://www.google.ca/maps/place/Pick-it+Fencing/data=!4m7!3m6!1s0x6b93e37679b4e693:0x47e7703e3b5dd384!8m2!3d-27.3737906!4d152.9685791!16s%2Fg%2F11f4qjrx4z!19sChIJk-a0eXbjk2sRhNNdOz5w50c?authuser=0&hl=en&rclk=1,Pick-it Fencing,,Fence contractor,-27.3737906,152.9685791,24/02/2024 23:46
61413066610,https://www.google.ca/maps/place/Daniel+Menolotto+Fencing/data=!4m7!3m6!1s0x6b129722cda381c5:0xa19cf18632e6c6f8!8m2!3d-33.8483975!4d150.9051926!16s%2Fg%2F1vmr1jh4!19sChIJxYGjzSKXEmsR-MbmMobxnKE?authuser=0&hl=en&rclk=1,Daniel Menolotto Fencing,5,Fence contractor,-33.8483975,150.9051926,24/02/2024 17:10
61413097928,https://www.google.ca/maps/place/Direct+Fencing/data=!4m7!3m6!1s0x6bebafc6deb3bf45:0xa6809867ae92fc6b!8m2!3d-24.9725334!4d152.3032072!16s%2Fg%2F1tngqgmp!19sChIJRb-z3sav62sRa_ySrmeYgKY?authuser=0&hl=en&rclk=1,Direct Fencing,5,Fence contractor,-24.9725334,152.3032072,24/02/2024 17:21
61413099204,https://www.google.ca/maps/place/Gateway+Fencing+Pty+Ltd/data=!4m7!3m6!1s0x4ab38fb87eda1f93:0x348fcbc1fea94a95!8m2!3d-33.8373862!4d150.966259!16s%2Fg%2F11txgzwjcr!19sChIJkx_afriPs0oRlUqp_sHLjzQ?authuser=0&hl=en&rclk=1,Gateway Fencing Pty Ltd,4.8,Fence contractor,-33.8373862,150.966259,24/02/2024 19:04
61413121360,https://www.google.ca/maps/place/Lyhart+-+Fencing+%26+Fabrication/data=!4m7!3m6!1s0x6b9400a75fb9b1dd:0xa40260b8903791b4!8m2!3d-27.2658707!4d152.8273156!16s%2Fg%2F11fy5352yq!19sChIJ3bG5X6cAlGsRtJE3kLhgAqQ?authuser=0&hl=en&rclk=1,Lyhart - Fencing & Fabrication,5,Fence contractor,-27.2658707,152.8273156,24/02/2024 21:37
61413140918,https://www.google.ca/maps/place/Immaculate+Pool+Fencing/data=!4m7!3m6!1s0xa453b2d7cb8f8f27:0x4fcd55344e984316!8m2!3d-32.3155454!4d151.3483801!16s%2Fg%2F11v0051fyn!19sChIJJ4-Py9eyU6QRFkOYTjRVzU8?authuser=0&hl=en&rclk=1,Immaculate Pool Fencing,5,Fence contractor,-32.3155454,151.3483801,24/02/2024 20:11
61413145402,https://www.google.ca/maps/place/Uptown+Fencing+and+Gates/data=!4m7!3m6!1s0x86a62004c9d56e7d:0xaf8b65968ace47a2!8m2!3d-32.9138011!4d151.747038!16s%2Fg%2F11thsm7jc9!19sChIJfW7VyQQgpoYRokfOipZli68?authuser=0&hl=en&rclk=1,Uptown Fencing and Gates,5,Fence contractor,-32.9138011,151.747038,25/02/2024 3:55
61413198943,https://www.google.ca/maps/place/Coast2Country+Fencing+Coffs+Harbour/data=!4m7!3m6!1s0xac7f7ad68d47a6cf:0x8d8658359192991a!8m2!3d-30.1673715!4d153.0230074!16s%2Fg%2F11s5354rfl!19sChIJz6ZHjdZ6f6wRGpmSkTVYho0?authuser=0&hl=en&rclk=1,Coast2Country Fencing Coffs Harbour,5,Contractor,-30.1673715,153.0230074,24/02/2024 16:31
61413210334,https://www.google.ca/maps/place/Top+Shelf+Glass+Pool+Fencing+%26+Balustrading/data=!4m7!3m6!1s0x6b93f3cfd2a58645:0x11c9e00b6b25c77f!8m2!3d-27.9365768!4d153.1536772!16s%2Fg%2F11nzkc27bz!19sChIJRYal0s_zk2sRf8clawvgyRE?authuser=0&hl=en&rclk=1,Top Shelf Glass Pool Fencing & Balustrading,,Fence contractor,-27.9365768,153.1536772,25/02/2024 3:28
61413226217,https://www.google.ca/maps/place/softleyrosso+pty+ltd/data=!4m7!3m6!1s0x6b912fb68d7e4eb9:0xe366172ef131a90e!8m2!3d-27.97412!4d152.9879474!16s%2Fg%2F11n_z1s30x!19sChIJuU5-jbYvkWsRDqkx8S4XZuM?authuser=0&hl=en&rclk=1,softleyrosso pty ltd,4.1,Fence supply store,-27.97412,152.9879474,25/02/2024 5:08
61413237008,https://www.google.ca/maps/place/Tallowwood+Fencing/data=!4m7!3m6!1s0x6b908b6407d60017:0x61ce45ffb76d703a!8m2!3d-28.5521636!4d153.4939696!16s%2Fg%2F11s9x73jwy!19sChIJFwDWB2SLkGsROnBtt_9FzmE?authuser=0&hl=en&rclk=1,Tallowwood Fencing,4.6,Fence contractor,-28.5521636,153.4939696,25/02/2024 2:51
61413239681,https://www.google.ca/maps/place/Correct+Fencing+%26+Timber/data=!4m7!3m6!1s0x6ad64f6654006035:0xc3e1477fa7bbe216!8m2!3d-37.6950223!4d145.0243555!16s%2Fg%2F1tc_4765!19sChIJNWAAVGZP1moRFuK7p39H4cM?authuser=0&hl=en&rclk=1,Correct Fencing & Timber,4,Fence supply store,-37.6950223,145.0243555,24/02/2024 16:49
61413246612,https://www.google.ca/maps/place/Rabbos+Fencing/data=!4m7!3m6!1s0x2cc09706fb6b0f23:0x3bb5062b8e43d1ed!8m2!3d-12.4564522!4d130.9622072!16s%2Fg%2F11fj_xh27b!19sChIJIw9r-waXwCwR7dFDjisGtTs?authuser=0&hl=en&rclk=1,Rabbos Fencing,2.3,Fence contractor,-12.4564522,130.9622072,25/02/2024 0:27
61413248267,https://www.google.ca/maps/place/Tough+As+Glass/data=!4m7!3m6!1s0x6b733d83ab45064f:0x878a61e6f1dd408!8m2!3d-32.83115!4d150.0523617!16s%2Fg%2F11bbrhrpvx!19sChIJTwZFq4M9c2sRCNQdbx6meAg?authuser=0&hl=en&rclk=1,Tough As Glass,4.3,Fence contractor,-32.83115,150.0523617,14/12/2023 11:44
61413249686,https://www.google.ca/maps/place/Trident+Fencing/data=!4m7!3m6!1s0x6b93f3c6933fbb47:0xb236fb4a1ceed925!8m2!3d-27.0835308!4d152.9519526!16s%2Fg%2F11bv1bxm2y!19sChIJR7s_k8bzk2sRJdnuHEr7NrI?authuser=0&hl=en&rclk=1,Trident Fencing,3.8,Fence contractor,-27.0835308,152.9519526,25/02/2024 3:37
61413261756,https://www.google.ca/maps/place/Grahams+Local+Fencing/data=!4m7!3m6!1s0x6b12ba65c9f3b8b3:0x2e5b39a8a2d43061!8m2!3d-32.83115!4d150.0523617!16s%2Fg%2F11cn163ssd!19sChIJs7jzyWW6EmsRYTDUoqg5Wy4?authuser=0&hl=en&rclk=1,Grahams Local Fencing,3.7,Fence contractor,-32.83115,150.0523617,24/02/2024 19:24
61413278585,https://www.google.ca/maps/place/Modular+fencing+NSW/data=!4m7!3m6!1s0x6b0d613b35a8904b:0x2968eca2045e4801!8m2!3d-33.7905014!4d150.9319747!16s%2Fg%2F11qq1fnsq0!19sChIJS5CoNTthDWsRAUheBKLsaCk?authuser=0&hl=en&rclk=1,Modular fencing NSW,4.1,Fence contractor,-33.7905014,150.9319747,24/02/2024 22:25
61413295024,https://www.google.ca/maps/place/Riverside+Fencing/data=!4m7!3m6!1s0x6b23e174313d2b71:0xc2a05a29ae4a3140!8m2!3d-36.08673!4d146.901214!16s%2Fg%2F11kgg64q8r!19sChIJcSs9MXThI2sRQDFKrilaoMI?authuser=0&hl=en&rclk=1,Riverside Fencing,2.4,Fence contractor,-36.08673,146.901214,25/02/2024 0:45
61413297458,https://www.google.ca/maps/place/Hampton+East+Fence+Painters/data=!4m7!3m6!1s0xa01707cda652a52f:0xdd76695122e8038c!8m2!3d-37.9385364!4d145.0311255!16s%2Fg%2F11rcl99t5r!19sChIJL6VSps0HF6ARjAPoIlFpdt0?authuser=0&hl=en&rclk=1,Hampton East Fence Painters,,Painter,-37.9385364,145.0311255,24/02/2024 19:38
61413308478,https://www.google.ca/maps/place/Allhands+Fencing/data=!4m7!3m6!1s0x20a0e9984413a56b:0x2901dbb735a285c5!8m2!3d-38.05527!4d145.853821!16s%2Fg%2F11vpllyqtn!19sChIJa6UTRJjpoCARxYWiNbfbASk?authuser=0&hl=en&rclk=1,Allhands Fencing,,Fence contractor,-38.05527,145.853821,24/02/2024 13:17
61413331458,https://www.google.ca/maps/place/Solidified+Structures+%7C+Fencing+%7C+Retaining+Walls+%7C+Gates+%7C+Carpentry+%7C+Hervey+Bay/data=!4m7!3m6!1s0x45819cdc97ce2345:0x6015d1584a4d3ac5!8m2!3d-25.2903881!4d152.8068729!16s%2Fg%2F11l1qj8y5k!19sChIJRSPOl9ycgUURxTpNSljRFWA?authuser=0&hl=en&rclk=1,Solidified Structures | Fencing | Retaining Walls | Gates | Carpentry | Hervey Bay,4.6,Fence contractor,-25.2903881,152.8068729,25/02/2024 1:51
61413333331,https://www.google.ca/maps/place/Patik+Fencing/data=!4m7!3m6!1s0x6ad64fea3f784125:0xbe19908411bedaf3!8m2!3d-37.8136186!4d144.963086!16s%2Fg%2F11j7lk337f!19sChIJJUF4P-pP1moR89q-EYSQGb4?authuser=0&hl=en&rclk=1,Patik Fencing,5,Fence contractor,-37.8136186,144.963086,24/02/2024 23:36
61413348013,https://www.google.ca/maps/place/Fencewise+GC+Pty+Ltd/data=!4m7!3m6!1s0x6b91102fd3f761e1:0xcb1fd7b5927445d4!8m2!3d-27.9366244!4d153.3806451!16s%2Fg%2F11xbxfp0g!19sChIJ4WH30y8QkWsR1EV0krXXH8s?authuser=0&hl=en&rclk=1,Fencewise GC Pty Ltd,2.5,Fence contractor,-27.9366244,153.3806451,24/02/2024 18:23
61413350383,https://www.google.ca/maps/place/Freedom+Fencing+and+Retaining+Walls/data=!4m7!3m6!1s0x6ad61fa63aa1feb9:0xb375bd40683f9cad!8m2!3d-38.0700588!4d145.4769984!16s%2Fg%2F11tf1hb7m4!19sChIJuf6hOqYf1moRrZw_aEC9dbM?authuser=0&hl=en&rclk=1,Freedom Fencing and Retaining Walls,5,Fence contractor,-38.0700588,145.4769984,24/02/2024 18:52
61413352932,https://www.google.ca/maps/place/AJ+Interiors+%26+Exteriors/data=!4m7!3m6!1s0x220f28cb49879b09:0x8acf0cf426069ec2!8m2!3d-37.9508423!4d145.0315698!16s%2Fg%2F11pcclkfm_!19sChIJCZuHScsoDyIRwp4GJvQMz4o?authuser=0&hl=en&rclk=1,AJ Interiors & Exteriors,5,Fence contractor,-37.9508423,145.0315698,24/02/2024 12:36
61413355188,https://www.google.ca/maps/place/Defence+Gates/data=!4m7!3m6!1s0x6d11015ed862d4cb:0x4426c4885031d975!8m2!3d-34.187249!4d142.165595!16s%2Fg%2F11twj38mfx!19sChIJy9Ri2F4BEW0RddkxUIjEJkQ?authuser=0&hl=en&rclk=1,Defence Gates,1,Fence contractor,-34.187249,142.165595,24/02/2024 17:14
61413355464,https://www.google.ca/maps/place/South+Coast+Fencing+and+Gates/data=!4m7!3m6!1s0x6960de4434315f93:0x3608d789a4900b7b!8m2!3d-33.9246902!4d151.1210624!16s%2Fg%2F11rk5bjcz5!19sChIJk18xNETeYGkRewuQpInXCDY?authuser=0&hl=en&rclk=1,South Coast Fencing and Gates,5,Fence contractor,-33.9246902,151.1210624,25/02/2024 1:53
61413399499,https://www.google.ca/maps/place/Affordable+Building+%26+Fencing+Newcastle/data=!4m7!3m6!1s0x6b734702e4b24589:0xb8343f77736962d0!8m2!3d-32.8908576!4d151.5029992!16s%2Fg%2F11g0h_hcgd!19sChIJiUWy5AJHc2sR0GJpc3c_NLg?authuser=0&hl=en&rclk=1,Affordable Building & Fencing Newcastle,,Construction company,-32.8908576,151.5029992,24/02/2024 12:58
61413413840,https://www.google.ca/maps/place/Jim%E2%80%99s+Fencing+Southport/data=!4m7!3m6!1s0x6b9105b75088effb:0x7b2a7f2e571e56bc!8m2!3d-27.9883309!4d153.4028348!16s%2Fg%2F11v05_vt0b!19sChIJ---IULcFkWsRvFYeVy5_Kns?authuser=0&hl=en&rclk=1,Jim’s Fencing Southport,4.5,Fence contractor,-27.9883309,153.4028348,24/02/2024 20:52
61413453169,https://www.google.ca/maps/place/Lifestyle+Contracting/data=!4m7!3m6!1s0x6b731555bc2cda23:0xc2fa6464bb2fc66b!8m2!3d-32.9404974!4d151.5779209!16s%2Fg%2F11j8dzsg0x!19sChIJI9osvFUVc2sRa8Yvu2Rk-sI?authuser=0&hl=en&rclk=1,Lifestyle Contracting,,Fence contractor,-32.9404974,151.5779209,24/02/2024 21:28
61413468162,https://www.google.ca/maps/place/Jaimie%27s+Painting+%26+Fencing+Solutions/data=!4m7!3m6!1s0x6b91431ac97219cb:0xc07f2a0d726a3ae4!8m2!3d-27.3821429!4d152.9931964!16s%2Fg%2F11q25kfvtl!19sChIJyxlyyRpDkWsR5Dpqcg0qf8A?authuser=0&hl=en&rclk=1,Jaimie's Painting & Fencing Solutions,2.5,Painting,-27.3821429,152.9931964,24/02/2024 20:35
61413474969,https://www.google.ca/maps/place/Adam%27s+Pool+Fence+Inspections+Victoria/data=!4m7!3m6!1s0x4f3c0896317f986d:0xf6b72d2f9b3da52!8m2!3d-37.8142755!4d145.2193156!16s%2Fg%2F11k9jjfhg_!19sChIJbZh_MZYIPE8RUtqz-dJyaw8?authuser=0&hl=en&rclk=1,Adam's Pool Fence Inspections Victoria,5,Home inspector,-37.8142755,145.2193156,24/02/2024 12:56
61413526025,https://www.google.ca/maps/place/Ormond+Fence+Painters/data=!4m7!3m6!1s0x8b8bc629af3b0521:0xe4ef6d5e0c872eda!8m2!3d-37.9032217!4d145.0402544!16s%2Fg%2F11rxp2jxlk!19sChIJIQU7rynGi4sR2i6HDF5t7-Q?authuser=0&hl=en&rclk=1,Ormond Fence Painters,5,Painter,-37.9032217,145.0402544,24/02/2024 23:16
61413553504,https://www.google.ca/maps/place/Ozgro+Hangups/data=!4m7!3m6!1s0x6b72b492899036e1:0x1142b1e70069f259!8m2!3d-33.4988806!4d151.3545091!16s%2Fg%2F11mh_9hthl!19sChIJ4TaQiZK0cmsRWfJpAOexQhE?authuser=0&hl=en&rclk=1,Ozgro Hangups,4.8,Fence contractor,-33.4988806,151.3545091,24/02/2024 23:24
61413554582,https://www.google.ca/maps/place/DDR+Retaining+%26+Fencing/data=!4m7!3m6!1s0x6b91410d9bcea09d:0x57d6607722402365!8m2!3d-27.4677054!4d152.9931964!16s%2Fg%2F11mxv2_4ws!19sChIJnaDOmw1BkWsRZSNAIndg1lc?authuser=0&hl=en&rclk=1,DDR Retaining & Fencing,,Landscape designer,-27.4677054,152.9931964,24/02/2024 17:03
61413586848,https://www.google.ca/maps/place/I%27LL+FENCE+4+U/data=!4m7!3m6!1s0x6b12f0c2de1c813f:0xd0a8f2d18ff53be7!8m2!3d-34.0268053!4d150.8058163!16s%2Fg%2F1tf7b7s3!19sChIJP4Ec3sLwEmsR5zv1j9HyqNA?authuser=0&hl=en&rclk=1,I'LL FENCE 4 U,4.6,Fence contractor,-34.0268053,150.8058163,24/02/2024 20:07
61413627372,https://www.google.ca/maps/place/Mid+North+Coast+Fencing/data=!4m7!3m6!1s0x6b75c9ee29bf2855:0x298491d02a470692!8m2!3d-31.849529!4d152.6162752!16s%2Fg%2F11h7g3g7vb!19sChIJVSi_Ke7JdWsRkgZHKtCRhCk?authuser=0&hl=en&rclk=1,Mid North Coast Fencing,4.6,Fence contractor,-31.849529,152.6162752,24/02/2024 22:17
61413633776,https://www.google.ca/maps/place/Australiana+Gates+%26+Fencing/data=!4m7!3m6!1s0x6ad63ac8ccd2b8f5:0xff20cc27730c4fed!8m2!3d-38.0172315!4d145.1835091!16s%2Fg%2F11cmh36jbj!19sChIJ9bjSzMg61moR7U8McyfMIP8?authuser=0&hl=en&rclk=1,Australiana Gates & Fencing,4.2,Manufacturer,-38.0172315,145.1835091,24/02/2024 13:46
61413659038,https://www.google.ca/maps/place/Maloney+Builders+Temporary+Fence+Hire/data=!4m7!3m6!1s0x6ac976720a2f41df:0x9299ff3eacad167f!8m2!3d-36.3603552!4d140.7043527!16s%2Fg%2F1yj4k3gkm!19sChIJ30EvCnJ2yWoRfxatrD7_mZI?authuser=0&hl=en&rclk=1,Maloney Builders Temporary Fence Hire,5,Construction company,-36.3603552,140.7043527,24/02/2024 21:54
61413663990,https://www.google.ca/maps/place/Next+Level+Fencing+Specialist+Qld/data=!4m7!3m6!1s0x47224048baedc7ab:0xe71c73fb8282a848!8m2!3d-19.1595504!4d145.7755994!16s%2Fg%2F11pv3lh3rr!19sChIJq8ftukhAIkcRSKiCgvtzHOc?authuser=0&hl=en&rclk=1,Next Level Fencing Specialist Qld,5,Landscape architect,-19.1595504,145.7755994,24/02/2024 22:53
61413714493,https://www.google.ca/maps/place/Gabbo%27s+Fencing/data=!4m7!3m6!1s0x63bf4a7a9b8d6eff:0x5c278dbe7843904e!8m2!3d-37.7441718!4d144.7163792!16s%2Fg%2F11pzyr81n5!19sChIJ_26Nm3pKv2MRTpBDeL6NJ1w?authuser=0&hl=en&rclk=1,Gabbo's Fencing,5,Fence contractor,-37.7441718,144.7163792,24/02/2024 19:00
